Build tool,Group id,Artifact id,Version,Dependency group id,Dependency artifact id,Dependency version,Direct Dependency,Resolution failure
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-starter-jackson,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-jackson,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,tools.jackson.core,jackson-databind,3.0.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,tools.jackson.core,jackson-core,3.0.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,tools.jackson,jackson-bom,3.0.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-starter,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-autoconfigure,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-starter-logging,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.apache.logging.log4j,log4j-to-slf4j,2.25.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.apache.logging.log4j,log4j-api,2.25.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,ch.qos.logback,logback-classic,1.5.21,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,ch.qos.logback,logback-core,1.5.21,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.slf4j,jul-to-slf4j,2.0.17,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,jakarta.annotation,jakarta.annotation-api,3.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.yaml,snakeyaml,2.5,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.netflix.graphql.dgs,graphql-dgs-client,11.1.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.netflix.graphql.dgs,graphql-dgs-subscription-types,11.1.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework,spring-websocket,7.0.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.fasterxml.jackson.module,jackson-module-parameter-names,2.20.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.fasterxml.jackson.datatype,jackson-datatype-jdk8,2.20.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.moderne,moderne-organizations-format,0.31.0,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.openrewrite,rewrite-core,8.72.6,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.moderne,jsonrpc,1.0.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.fasterxml.jackson.dataformat,jackson-dataformat-smile,2.20.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.github.classgraph,classgraph,4.8.184,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.micrometer,micrometer-core,1.17.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.hdrhistogram,HdrHistogram,2.2.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.github.ben-manes.caffeine,caffeine,3.2.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.google.errorprone,error_prone_annotations,2.43.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.apache.commons,commons-text,1.15.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.apache.commons,commons-lang3,3.20.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.openrewrite.tools,jgit,1.4.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.googlecode.javaewah,JavaEWAH,1.1.13,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.openrewrite.tools,java-object-diff,1.0.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.quarkus.gizmo,gizmo,1.0.11.Final,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.ow2.asm,asm-util,9.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.ow2.asm,asm-analysis,9.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.ow2.asm,asm-tree,9.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.jboss,jandex,2.4.2.Final,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,net.java.dev.jna,jna-platform,5.18.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,net.java.dev.jna,jna,5.18.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.univocity,univocity-parsers,2.9.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.objenesis,objenesis,3.5,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.micrometer,micrometer-registry-prometheus,1.17.0-M1,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-core,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-model,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-config,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-exposition-formats,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-exposition-textformats,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,prometheus-metrics-tracer-common,1.4.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-starter-actuator,3.5.7,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-actuator-autoconfigure,3.5.7,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-actuator,3.5.7,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.micrometer,micrometer-jakarta9,1.15.5,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.micrometer,micrometer-registry-prometheus-simpleclient,1.17.0-M1,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,simpleclient_common,0.16.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,simpleclient,0.16.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,simpleclient_tracer_otel,0.16.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,simpleclient_tracer_common,0.16.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.prometheus,simpleclient_tracer_otel_agent,0.16.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.netflix.graphql.dgs,graphql-dgs-spring-boot-micrometer,11.1.0,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-micrometer-metrics,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-micrometer-observation,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-cache,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework,spring-context-support,7.0.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-data-commons,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-persistence,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework,spring-tx,7.0.1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.data,spring-data-commons,4.0.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,commons-codec,commons-codec,1.19.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.netflix.spectator,spectator-api,1.8.17,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-dependencies,3.5.7,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.netty,netty-bom,4.1.127.Final,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.graphql-java,graphql-java-extended-scalars,22.0,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,io.projectreactor,reactor-test,3.7.12,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.projectlombok,lombok,1.18.42,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-starter-webflux,3.5.7,true,
